,player_name,value,follower,shots_total,shots_on,goals_total,goals_assists,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_success,penalty_missed,games_appearences,games_lineups,substitutes_in,substitutes_out,substitutes_bench,age,height,weight,rating
321,M. Ã–degaard,45.0,2369941,1.7884,0.6706,0.2608,0.2981,43.5917,2.5335,6.1103,0.5589,0.0,0.4098,0.0,0.0,3.9121,2.4218,1.1177,1.006,0.149,0.0,0.0,0.0,0.0,0.0,0.0,1.0432,1.006,0.0373,0.149,0.0373,22.0,178.0,68.0,7.5
322,M. Ã–zil,17.5,22044600,0.9271,0.3383,0.1503,0.2255,55.6001,2.9692,10.7241,0.8143,0.0376,0.3383,7.091,3.2824,1.9669,1.3656,1.1025,0.6765,0.1002,0.0,0.0,0.0251,0.0,0.0,0.0,1.1651,1.0398,0.1253,0.451,0.23800000000000002,32.0,180.0,76.0,6.545454545454546
323,Malcom,30.5,2701605,1.9996,0.8513,0.3168,0.1782,32.4094,2.5144,7.9588,0.297,0.0,0.4158,10.9681,5.6029,3.5241,2.3164,2.4946,0.7523,0.0594,0.0,0.0,0.0198,0.0,0.0396,0.0198,1.3265,0.9701,0.3564,0.4356,0.7721,23.0,172.0,65.0,3.272727272727273
324,Marquinhos,52.0,3115459,0.4386,0.0914,0.0914,0.0548,56.6795,0.2284,6.6977,0.9137,0.3289,1.0691,4.0662,2.4671,0.201,0.1553,0.3015,0.6488,0.0731,0.0,0.0091,0.0,0.0091,0.0,0.0,1.0417,0.996,0.0457,0.0731,0.1645,26.0,183.0,75.0,4.666666666666667
325,N'Golo KantÃ©,80.0,7000127,0.7781,0.1729,0.0778,0.0519,49.2349,1.2017,8.2649,2.2996,0.1643,1.8847,10.2792,4.8586,1.9279,1.3141,0.5014,1.2881,0.1297,0.0,0.0,0.0,0.0,0.0086,0.0,1.0893,1.0115,0.0778,0.1383,0.121,29.0,168.0,68.0,5.571428571428571
326,N. AkÃ©,28.0,689371,0.645,0.2282,0.0794,0.0397,36.9753,0.2382,4.158,1.4389,0.8237,1.1908,7.6908,4.4557,0.1786,0.1489,0.516,0.6252,0.0893,0.0,0.0,0.0099,0.0099,0.0,0.0,1.042,1.0023,0.0397,0.0298,0.129,25.0,180.0,75.0,3.5
327,N. Amiri,16.0,3211,2.8513,1.1371,0.1358,0.1697,51.9009,2.8853,17.2098,1.222,0.1358,1.0353,7.8411,3.8527,3.4453,1.9857,2.5798,2.1045,0.1867,0.0,0.017,0.0339,0.0,0.0,0.0,1.4257,1.0353,0.3904,0.5771,0.594,24.0,180.0,73.0,6.071428571428571
328,N. Barella,36.0,467394,1.1915,0.3315,0.1036,0.0829,37.8885,1.0464,6.0091,1.2951,0.0725,1.1086,9.8529,5.0249,2.1136,1.3365,1.9685,1.8338,0.3626,0.0311,0.0,0.0104,0.0311,0.0311,0.0104,1.0775,1.0153,0.0622,0.1865,0.0932,23.0,175.0,68.0,5.4444444444444455
329,N. Elvedi,28.0,56757,0.4058,0.11599999999999999,0.057999999999999996,0.028999999999999998,50.4397,0.2609,6.0392,0.831,0.3189,1.6909999999999998,6.2808,3.7975,0.8213,0.4831,0.6764,0.5604,0.11599999999999999,0.0,0.0,0.0097,0.0097,0.0,0.0,1.0339,1.0146,0.0193,0.0966,0.028999999999999998,24.0,189.0,78.0,6.0
330,N. Fekir,32.0,1052652,3.2488,1.4909,0.4673,0.2225,30.3738,1.8358,5.6186,0.8122,0.0334,0.3338,11.5821,6.0414,4.0498,2.8149,3.36,2.1473,0.267,0.0111,0.0,0.0668,0.0,0.1001,0.0223,1.146,1.0458,0.1001,0.3227,0.1669,27.0,173.0,72.0,4.5
331,N. KeÃ¯ta,33.5,1508970,2.0514,0.6838,0.2279,0.1465,52.5236,1.4328,15.3533,1.4002,0.1303,1.3676,15.6627,7.9941,4.4937,2.8492,2.0352,1.7909,0.2279,0.0326,0.0163,0.0,0.0,0.0,0.0,1.4165,1.0746,0.3419,0.521,0.7001,25.0,172.0,64.0,6.0
332,N. Maksimovic,20.0,17836,0.8731,0.2037,0.0437,0.0146,15.7742,0.2765,5.3260000000000005,1.2369,0.3201,1.8335,5.4133,2.7503,0.5239,0.3201,0.3347,0.5966,0.1601,0.0,0.0,0.0,0.0146,0.0,0.0,1.0477,1.0041,0.0437,0.0728,0.0728,25.0,189.0,78.0,6.8
333,N. Maupay,17.5,30993,3.292,1.3717,0.4979,0.1524,15.9927,1.1786,4.1252,0.3759,0.0102,0.2235,10.9835,3.6578,2.0423,0.8433,1.585,1.453,0.2235,0.0,0.0,0.0203,0.0,0.061,0.0,1.2599,1.0059,0.254,0.3048,0.2947,24.0,173.0,69.0,3.7777777777777777
334,N. Milenkovic,24.0,62620,0.7373,0.2826,0.0737,0.0,38.3755,0.1229,5.8614,1.1059,0.6144,1.2657,6.5987,3.8584,0.2703,0.2212,0.5038,1.6712,0.1966,0.0246,0.0,0.0,0.0,0.0,0.0,1.0322,1.0076,0.0246,0.0369,0.3072,23.0,195.0,90.0,7.0
335,N. Mukiele,20.0,45741,0.7132,0.1813,0.0484,0.0363,35.2515,0.8825,5.9357,1.1243,0.0967,1.8496,7.8216,4.9202,1.5716,0.9309,1.4144,0.8704,0.1451,0.0,0.0,0.0,0.0,0.0,0.0,1.2209999999999999,1.0155,0.2055,0.2539,0.5077,23.0,185.0,74.0,5.4444444444444455
336,N. NÃ¡ndez,21.0,1097347,0.8775,0.2671,0.1335,0.0763,29.9504,0.8966,6.0282,1.2209,0.0763,0.7058,9.0042,4.4449,2.1938,1.1446,1.9267,1.736,0.4197,0.0,0.0,0.0191,0.0,0.0,0.0,1.1828,0.9729,0.2098,0.2289,0.2671,25.0,175.0,70.0,6.75
337,N. Pepe,52.0,956756,2.5099,0.8807,0.2642,0.3523,28.3576,1.8934,9.6874,1.7173,0.044000000000000004,0.3523,11.9331,5.9005,6.7812,3.963,1.4091,0.5284,0.1321,0.0,0.0,0.0,0.0,0.044000000000000004,0.0,1.4091,0.9247,0.4844,0.3963,0.7926,25.0,178.0,68.0,5.25
338,N. Semedo,32.0,3011108,0.2865,0.0836,0.0119,0.0716,52.0291,0.5849,10.2889,1.3607,0.1671,1.1697,8.582,4.655,2.6617,1.7188,1.4681,1.3488,0.2029,0.0,0.0,0.0477,0.0119,0.0,0.0,1.3249,1.0384,0.2865,0.2387,0.5968,27.0,177.0,67.0,6.363636363636362
339,N. SÃ¼le,48.0,625272,0.6659,0.1937,0.0484,0.0242,69.4394,0.2179,10.0133,0.5812,0.3269,1.3198,5.1338,3.2813,0.1695,0.1211,0.33899999999999997,0.6296,0.0605,0.0,0.0121,0.0,0.0242,0.0,0.0,1.1503,0.9807,0.1695,0.0242,0.3996,25.0,195.0,97.0,6.2
340,N. Tagliafico,28.0,1049277,1.0887,0.3247,0.1146,0.1337,41.7248,0.9359,6.2172,1.5949,0.1815,2.378,7.7739,4.5936,0.85,0.5157,2.0055,1.3752,0.2674,0.0096,0.0,0.0191,0.0096,0.0,0.0,1.0314,1.0123,0.0191,0.0764,0.0382,28.0,172.0,65.0,6.111111111111112
341,N. Vlasic,17.5,92992,2.9739999999999998,1.0139,0.2704,0.2028,29.9088,2.5853,5.4072,0.8956,0.0676,0.4562,7.3674,3.5485,3.4302,2.3657,1.318,0.8956,0.1014,0.0169,0.0,0.0,0.0,0.0676,0.0338,1.0308,1.0139,0.0169,0.16899999999999998,0.0169,23.0,178.0,79.0,5.8
342,N. Zaniolo,45.0,940337,2.4077,0.9901,0.27,0.1125,20.8596,1.1251,9.0009,0.8776,0.0,0.45,8.8434,3.2403,4.2979,2.6778,2.0252,2.2502,0.405,0.0,0.0,0.0,0.0,0.0,0.0,1.3501,1.0126,0.3375,0.5626,0.6076,21.0,185.0,79.0,4.25
343,Neymar,128.0,139025980,3.6831,1.8286,0.8948,0.4409,44.0669,2.866,8.1053,0.428,0.0389,0.2594,13.5132,7.5736,8.637,5.356,3.8905,0.8689,0.2723,0.0259,0.0,0.0648,0.0,0.1816,0.013000000000000001,1.0245,0.9986,0.0259,0.1297,0.0389,28.0,175.0,68.0,5.416666666666668
344,O. DembÃ©lÃ©,56.0,8301733,2.2203,1.0112,0.3957,0.3297,36.6234,2.4841,13.7393,0.5496,0.022000000000000002,0.3517,11.9147,5.7375,6.0013,3.4953,1.6047,0.9453,0.1319,0.0,0.022000000000000002,0.0,0.022000000000000002,0.0,0.0,1.6927,1.0552,0.6375,0.8573,0.8353,23.0,178.0,67.0,4.75
345,O. Kabak,29.0,483838,0.5824,0.2496,0.1248,0.0208,45.8195,0.1248,10.6697,1.7679,0.7696,1.9551,8.2987,5.4285,0.8319,0.6448,0.8111,1.2895,0.20800000000000002,0.0,0.0,0.0,0.0832,0.0,0.0,1.1647,0.9983,0.1664,0.0416,0.4368,20.0,186.0,86.0,5.0
346,O. Zinchenko,24.0,32800,0.8684,0.1478,0.0554,0.0924,79.7857,1.1641,19.9926,2.1803,0.1478,1.2934,9.054,4.8041,0.7391,0.425,0.2033,0.9793,0.0739,0.0185,0.0,0.0,0.0,0.0185,0.0,1.1826,0.9978,0.1848,0.1848,0.7576,24.0,175.0,64.0,6.615384615384616
347,P. AlcÃ¡cer,28.0,1573094,2.9737,1.3831,0.8068,0.1844,17.8193,1.0834,19.5482,0.1614,0.0231,0.6685,4.6335,1.5445,0.8529,0.3458,0.6455,0.3458,0.0461,0.0,0.0,0.0231,0.0,0.0231,0.0461,1.7519999999999998,0.9221,0.8299,0.5302,1.4523,27.0,175.0,72.0,5.846153846153847
348,P. Aubameyang,56.0,9446820,3.2074,1.4378,0.7465,0.1382,16.7926,1.023,7.2903,0.5346,0.0276,0.2949,7.9447,2.8111,1.53,0.7097,0.5991,0.6083,0.0461,0.0092,0.0092,0.0184,0.0,0.0922,0.0276,1.1059999999999999,0.9954,0.1106,0.1659,0.1106,31.0,187.0,80.0,5.0
349,P. Coutinho,56.0,22332490,3.4762,1.5546,0.4534,0.2915,47.965,2.1699,9.8132,0.7125,0.0432,0.5506,9.7485,4.6745,4.3614,2.6773,1.8568,0.7341,0.0324,0.0,0.0,0.0216,0.0,0.054000000000000006,0.0,1.371,1.0256,0.3455,0.6369,0.3994,28.0,172.0,68.0,6.666666666666668
350,P. Dybala,72.0,38548092,3.8453,1.4279,0.5172,0.1911,44.1871,2.2712,8.7587,0.3373,0.0112,0.461,8.9161,4.801,4.0364,2.6197,2.8334,0.7308,0.0899,0.0112,0.0,0.0675,0.0,0.0675,0.0225,1.338,1.0119,0.3261,0.41600000000000004,0.41600000000000004,27.0,177.0,75.0,7.333333333333332
351,P. Foden,27.0,891898,2.8698,1.2141,0.3679,0.3311,49.6689,2.0971,33.3333,1.2509,0.0,0.5519,8.4989,4.0839,3.3848,2.6489999999999996,0.9198,1.1038,0.0736,0.0368,0.0,0.0,0.0,0.0,0.0,2.2075,0.883,1.3245,0.2208,3.1641,20.0,171.0,70.0,6.666666666666668
352,P. Fornals,16.0,84368,2.0021,0.7903,0.2107,0.3161,29.4521,1.1064,12.3815,2.1602,0.0527,0.8957,9.0095,3.372,1.3172,0.6322,0.6322,0.8957,0.1054,0.0,0.0,0.0,0.0,0.0,0.0,1.6333,0.9484,0.6849,0.5269,0.7376,24.0,178.0,67.0,7.0
353,P. Kimpembe,28.0,2500000,0.278,0.0962,0.0107,0.0107,54.458,0.1283,6.9061,1.0156,0.1924,1.0156,5.1743,3.2286,0.6735,0.4918,1.3684,1.0049,0.2031,0.0214,0.0107,0.0,0.0321,0.0,0.0,1.0691,1.0049,0.0641,0.0214,0.3742,25.0,183.0,77.0,3.7692307692307687
354,P. LÃ³pez,19.0,128151,0.5856,0.1952,0.0837,0.0558,13.8037,0.4183,4.406000000000001,0.4462,0.1394,0.5577,3.2348,1.4780000000000002,0.3625,0.0837,0.4741,0.502,0.0558,0.0,0.0,0.0,0.0,0.0,0.0,1.3385,1.1433,0.1952,0.5856,0.9202,22.0,166.0,55.0,2.333333333333333
355,P. Pogba,80.0,41084974,2.7916,1.0425,0.2548,0.2896,52.7627,1.7144,9.5564,1.1815,0.139,0.6487,14.0971,7.2628,3.0812,2.0966,2.0503,1.6564,0.1506,0.0116,0.0116,0.0232,0.0,0.0927,0.0232,1.1004,1.0078,0.0927,0.1622,0.1274,27.0,191.0,84.0,5.833333333333332
356,P. Sarabia,28.0,462325,2.7801,1.3479,0.5897,0.2106,36.5206,1.8534,13.3109,0.9688,0.0842,0.5476,0.0,0.0,0.9688,0.4212,0.9267,1.1373,0.0421,0.0,0.0,0.0,0.0,0.0,0.0,1.4743,1.011,0.4634,0.4634,0.7161,28.0,174.0,70.0,7.25
357,P. Schick,20.0,282757,3.5294,1.4379,0.6536,0.1307,12.8758,1.1111,13.3987,0.4575,0.1307,0.0654,1.2418,0.7190000000000001,2.0915,0.915,1.5686,0.915,0.1307,0.0,0.0,0.0654,0.0,0.0,0.0,1.5033,1.0458,0.4575,0.7190000000000001,0.6536,24.0,186.0,73.0,7.0
358,P. Torres,16.0,22100,0.3459,0.0692,0.0346,0.0692,50.882,0.3113,14.4241,0.7609999999999999,0.5534,0.7264,1.2798,0.7609999999999999,0.588,0.5189,0.2075,0.8993,0.1384,0.0,0.0,0.0,0.0346,0.0,0.0,1.1069,1.0031,0.1038,0.0692,0.6226,23.0,191.0,80.0,7.0
359,P. Zielinski,32.0,521490,2.1496,0.6661,0.1615,0.0908,52.6491,1.645,9.4157,0.6055,0.1211,0.7165,6.1157,3.1487,2.2505,1.4936,1.3725,0.7266,0.1514,0.0,0.0,0.0101,0.0101,0.0,0.0,1.3219999999999998,0.9486,0.3734,0.3028,0.4339,26.0,177.0,64.0,7.0
360,Paulinho_Barca,18.5,475000,2.1142,0.9161,0.3171,0.0705,54.5102,0.6342,9.2671,0.2467,0.0,0.7752,12.0155,5.6378,1.9732,1.0571,1.3742,1.339,0.1409,0.0,0.0,0.0,0.0,0.0,0.0,1.7266,0.9514,0.7752,0.4228,0.9514,32.0,181.0,81.0,7.0
361,Pizzi,21.5,540211,1.7193,0.7916,0.366,0.3149,46.4891,2.5109,5.5409,0.7745,0.0766,0.4937,6.0601,2.8343,1.7704,0.9448,1.4980000000000002,0.8767,0.1447,0.0,0.0,0.034,0.0,0.0936,0.034,1.1405,1.0639,0.0766,0.5617,0.1021,31.0,177.0,71.0,5.083333333333333
362,Q. Promes,17.5,624559,3.125,1.5405,0.7042,0.1761,40.537,2.1567,14.6127,0.7923,0.044000000000000004,0.4401,0.0,0.0,1.8486,1.0563,0.4842,0.7042,0.2201,0.0,0.0,0.0,0.0,0.0,0.0,1.1884,1.0563,0.132,0.3961,0.3081,28.0,174.0,71.0,7.0
363,R. Barkley,21.5,927903,2.6595,0.7895,0.1662,0.2078,48.5352,1.5167,21.4835,0.8519,0.1039,0.6233,9.4536,4.5294,2.4101,1.4752,1.5167,0.8519,0.1039,0.0,0.0,0.0,0.0,0.0208,0.0208,1.5791,0.9973,0.5818,0.6025,1.1843,27.0,189.0,76.0,6.0
364,R. Bentancur,40.0,1353548,0.8102,0.1488,0.0496,0.1488,53.0589,1.2235,12.8472,1.7196,0.248,1.6534,7.5728,3.9021,1.7857,1.1574,1.0747,2.0668,0.3638,0.0165,0.0,0.0165,0.0,0.0,0.0,1.5542,0.9425,0.6118,0.1819,1.1078,23.0,187.0,72.0,7.111111111111112
365,R. Cherki,18.0,156928,0.0,0.0,0.4396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1099,0.0,0.0,0.0,0.0,0.0,0.0,1.5385,0.9890000000000001,0.5495,0.5495,2.1978,18.0,190.0,0.0,0.0
366,R. Dias,30.5,316192,0.493,0.1585,0.08800000000000001,0.0264,45.6778,0.2993,5.8979,0.8011,0.3697,0.9331,5.7218,3.1338,0.2377,0.1496,0.6426,1.2236,0.2201,0.0088,0.0,0.0,0.044000000000000004,0.0,0.0,1.0035,1.0035,0.0,0.0264,0.0264,23.0,187.0,70.0,5.6
367,R. Firmino,72.0,13194716,2.7729,1.198,0.4356,0.2848,29.7311,1.7173,6.9783,1.2734,0.0586,0.3602,12.9848,4.6997,2.5802,1.7341,0.5697,1.265,0.0251,0.0,0.0,0.0168,0.0,0.0168,0.0168,1.1896,1.022,0.1675,0.578,0.1759,29.0,181.0,76.0,6.0769230769230775
368,R. Fraser,17.5,32200,1.2319,0.5429,0.16699999999999998,0.2192,24.679000000000002,1.9835,6.5664,0.4593,0.1357,0.5742,5.6791,2.8187,1.1275,0.5533,1.6808,0.2505,0.0418,0.0,0.0,0.0104,0.0,0.0,0.0,1.1483,0.9813,0.16699999999999998,0.2819,0.2714,24.83333333333333,135.83333333333334,58.33333333333334,4.666666666666667
369,R. Freuler,20.0,62171,0.9149,0.2903,0.0968,0.1056,48.808,1.1261,6.1406,0.9853,0.2463,0.9765,8.6214,4.6274,1.2316,0.7390000000000001,1.5571,1.2404,0.1496,0.0,0.0088,0.0088,0.0,0.0,0.0,1.0733,1.0293,0.044000000000000004,0.2375,0.1496,28.0,181.0,77.0,5.5
370,R. Gosens,20.0,66299,1.2396,0.3678,0.1771,0.1226,30.8677,0.9399,7.7782,1.5121,0.1498,1.3758,6.1436,3.8142,1.3077,0.613,1.2124,1.0489,0.1226,0.0,0.0,0.0136,0.0,0.0,0.0,1.2532,1.0353,0.218,0.3542,0.6811,26.0,183.0,76.0,6.222222222222222
371,R. Guerreiro,28.0,684951,1.5284,0.655,0.2495,0.1404,52.4953,1.5908,11.5721,1.0293,0.0468,1.31,4.7723,2.4641,2.2146,1.2944,0.7798,0.4211,0.078,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.9669,0.3431,0.3899,0.5459,27.0,170.0,71.0,5.8181818181818175
372,R. James,22.5,574586,1.0548,0.3037,0.0799,0.0959,34.3935,1.6621,6.4887,1.4384,0.3516,0.9749,10.4683,6.0572,1.8219999999999998,1.3745,1.3904,1.0868,0.1279,0.0,0.0,0.0,0.032,0.016,0.0,1.1507,0.9749,0.1758,0.1119,0.2397,21.0,183.0,82.0,6.2857142857142865
373,R. JimÃ©nez,40.0,2079626,3.4557,1.2517,0.4814,0.2675,21.0014,1.5085,5.681,0.6312,0.0535,0.6419,12.0787,5.146,2.2146,1.2409999999999999,1.1661,1.4871,0.1391,0.0,0.0,0.0428,0.0,0.0856,0.0,1.3694,0.9522,0.4172,0.4386,0.4493,29.0,187.0,76.0,5.8
374,R. Lewandowski,56.0,17410571,4.4526,2.0109,0.9655,0.1436,17.0922,1.157,5.4102,0.2793,0.008,0.2314,8.3227,3.6307,2.2822,1.2528,1.4603,1.0932,0.1277,0.0,0.0,0.0479,0.0,0.1596,0.016,1.0613,0.9974,0.0638,0.1197,0.1117,32.0,184.0,80.0,6.8
375,R. LeÃ£o,20.0,383198,2.457,0.7371,0.1638,0.0819,20.3112,1.8837,14.3325,0.4095,0.0,0.0,0.0,0.0,3.6036,2.5389,1.0647,1.0647,0.0,0.0,0.0,0.0819,0.0,0.0,0.0,1.8018,0.8190000000000001,0.9828,0.4095,1.5561,21.0,188.0,81.0,7.5
376,R. Lodi,31.5,233163,0.768,0.2304,0.0384,0.1152,26.2289,0.8833,5.7988,2.3041,0.1536,1.6129,0.0,0.0,1.0753,0.6144,1.6129,1.5745,0.192,0.0384,0.0,0.0,0.0,0.0,0.0,1.1905,1.0753,0.1152,0.3072,0.192,22.0,173.0,68.0,4.666666666666667
377,R. Loftus-Cheek,24.0,1512046,1.905,0.5738,0.2754,0.1836,38.0308,1.3771,9.937999999999999,1.1246,0.1607,0.9181,16.8006,8.997,5.7608,3.81,2.6165,0.8033,0.0459,0.0,0.0,0.0459,0.0,0.0,0.0,1.4919,0.8951,0.5967,0.2984,0.7574,24.0,191.0,88.0,3.888888888888889
378,R. Lukaku,68.0,6017371,2.6586,1.3736,0.6115,0.1507,14.9149,1.1609,7.8164,0.2747,0.062,0.0709,8.676,3.8462,1.6927,1.0103,0.4165,0.9394,0.0975,0.0,0.0,0.0089,0.0,0.0532,0.0089,1.1787,0.9926,0.1861,0.2038,0.2038,27.0,190.0,94.0,5.6875
379,R. Mahrez,48.0,5333408,2.8895,1.3085,0.3707,0.3925,39.843,2.1917,9.9226,1.0904,0.0327,0.5997,10.9039,4.9831,3.86,2.1808,1.4611,0.7088,0.0436,0.0,0.0,0.0436,0.0,0.0,0.0218,1.3194,0.9923,0.3271,0.3925,0.6106,29.0,179.0,67.0,7.454545454545454
380,R. Neves,40.0,413959,2.1519999999999997,0.4986,0.1312,0.0612,49.1208,0.7873,4.9427,1.3559999999999999,0.2275,1.8371,8.0308,3.8404,0.7786,0.5861,0.5686,0.9361,0.2537,0.0087,0.0,0.0,0.0,0.0175,0.0175,1.0935,1.0323,0.0612,0.2275,0.1225,23.0,180.0,80.0,6.125
381,R. Orsolini,20.0,102123,2.6524,0.9782,0.3386,0.2069,19.526,1.4673,10.9293,0.9029,0.0564,0.5831,7.8066,3.687,3.2919,1.298,2.1633,1.298,0.0941,0.0,0.0,0.0752,0.0188,0.0,0.0,1.5613,0.9594,0.602,0.4138,1.091,23.0,183.0,73.0,6.111111111111112
382,R. Pereira,32.0,683382,0.6975,0.218,0.0872,0.1308,39.6832,1.0753,5.4635,3.7198,0.2325,1.7001,15.1409,8.3551,3.3275,2.0488,1.3804,1.3949,0.1162,0.0,0.0,0.0145,0.0291,0.0,0.0,1.0171,1.0026,0.0145,0.0291,0.1308,27.0,175.0,70.0,6.333333333333332
383,R. Sanches,16.0,2251175,1.5532,0.5939,0.1827,0.0457,39.6071,1.6446,11.0553,1.4162,0.0457,0.8223,0.0,0.0,4.1571,2.741,1.2791,2.0557,0.1827,0.0,0.0,0.0,0.0,0.0,0.0,1.3705,0.9593,0.4111,0.1827,0.4568,23.0,176.0,70.0,5.0
384,R. Sessegnon,31.5,316846,1.1617,0.4928,0.223,0.17600000000000002,24.5365,1.2438,7.8385,0.5398,0.0352,0.5985,9.9272,3.931,2.4290000000000003,1.2438,0.5985,0.7745,0.0469,0.0,0.0,0.0,0.0352,0.0,0.0,1.1969,1.0092,0.1877,0.1995,0.2934,20.0,178.0,70.0,6.777777777777778
385,R. Silva,24.0,44300,2.1297,0.9218,0.4609,0.1589,21.9803,1.3986,9.1227,1.1602,0.0477,0.7311,9.8856,4.8951,4.3388,2.4952,2.0502,1.3668,0.1907,0.0159,0.0,0.0159,0.0159,0.0,0.0,1.3827,0.9695,0.4132,0.4768,0.6357,27.0,172.0,63.0,4.454545454545454
386,R. Sterling,128.0,7015127,2.7385,1.162,0.5607,0.26,31.9519,1.9746,8.0124,0.7232,0.0406,0.5282,11.2709,4.7782,4.3312,2.4216,1.5277,1.227,0.1463,0.0081,0.0,0.1056,0.0081,0.0163,0.0163,1.1377,0.9833,0.1544,0.2844,0.2682,26.0,170.0,69.0,6.6923076923076925
387,R. Varane,64.0,13905800,0.5389,0.0972,0.0442,0.0177,45.3004,0.1678,8.5601,0.636,0.371,1.1131,4.4876,2.9947,0.3092,0.2562,0.3357,0.4594,0.0707,0.0,0.0088,0.0,0.0177,0.0,0.0,1.0247,1.0159,0.0088,0.0442,0.1502,27.0,191.0,81.0,6.583333333333332
388,Raphinha,16.0,106000,2.2202,0.8298,0.3364,0.1121,17.6385,1.9063,7.3447,0.7961,0.0224,1.2783,7.9054,3.7116,3.1958,1.4577,1.8053,1.1325,0.2467,0.0,0.0,0.0336,0.0,0.0336,0.0112,1.1774,1.0092,0.1682,0.2803,0.2243,24.0,176.0,58.0,5.909090909090909
389,Reinier,22.5,2213744,0.0,0.0,0.8032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4016,0.0,0.0,0.0,0.0,0.0,0.0,1.2048,1.2048,0.0,0.8032,0.0,18.0,194.0,72.0,0.0
390,Richarlison,52.0,2605823,2.8413,0.8566,0.3238,0.094,16.6719,0.9088,6.3616,1.0133,0.0627,0.5745,13.3709,5.9542,3.0085,1.5042,2.4966,1.0446,0.1567,0.0,0.0104,0.0313,0.0,0.0,0.0104,1.1595,1.0342,0.1254,0.3552,0.1254,23.0,179.0,71.0,6.888888888888888
391,Rodri_city,64.0,11905800,0.9222,0.2758,0.0689,0.0517,69.482,0.8188,8.4978,1.4909999999999999,0.2327,1.3359,11.4798,6.7224,1.0256,0.8618,1.0773,1.8099,0.2155,0.0,0.0,0.0,0.0,0.0,0.0,1.1463,1.0084,0.1379,0.1896,0.2068,24.0,191.0,82.0,6.5
392,Rodrigo_Val,40.0,361722,2.6705,1.099,0.4006,0.226,22.6068,1.325,6.9228,0.2362,0.0514,0.38,8.6689,3.9236,2.5062,1.4071,1.4277,0.9552,0.1438,0.0103,0.0103,0.0514,0.0,0.0205,0.0103,1.2634,1.0271,0.2362,0.5136,0.2568,29.0,182.0,77.0,7.111111111111112
393,Rodrygo,45.0,2932048,1.4782,0.813,0.6652,0.1478,28.0118,1.1826,20.0296,0.6652,0.0,0.8869,0.0,0.0,2.6608,1.4782,1.1826,0.6652,0.0739,0.0739,0.0,0.0,0.0,0.0,0.0,1.4782,1.0347,0.4435,0.5913,0.9608,19.0,174.0,64.0,5.5
394,S. Aguero,52.0,13499337,4.4563,1.8305,0.9043,0.2179,22.2706,1.2748,10.7104,0.4576,0.0327,0.2724,8.0846,3.4648,3.1161,1.9067,0.8499,0.5884,0.0872,0.0,0.0,0.0109,0.0,0.1525,0.0327,1.2421,1.046,0.1961,0.6319,0.3813,32.0,173.0,70.0,7.25
395,S. Berge,20.0,60393,0.1828,0.0731,0.0731,0.0122,7.5207,0.1341,4.0224,0.3169,0.0731,0.2316,0.9508,0.6338,0.3169,0.256,0.0609,0.1219,0.1097,0.0,0.0,0.0,0.0,0.0,0.0,1.1214,0.9995,0.1219,0.1828,0.1585,22.0,195.0,96.0,2.636363636363636
396,S. Bergwijn,28.0,505348,2.4298,1.0099,0.31,0.31,25.0375,2.0298,8.4792,0.39,0.03,0.28,7.6792,3.5596,3.9896,2.4398,1.2899,0.7099,0.18,0.0,0.0,0.04,0.0,0.02,0.0,1.1499,1.0799,0.07,0.5399,0.08,23.0,178.0,78.0,5.071428571428571
397,S. Busquets,28.0,2979400,0.24600000000000002,0.08199999999999999,0.0246,0.0656,72.3598,0.7461,6.5759,1.3119,0.1394,1.6153,8.6504,5.059,0.7051,0.5986,1.6235,1.2955,0.3116,0.0,0.0,0.0082,0.0082,0.0,0.0,1.1151,1.0167,0.0984,0.3034,0.1558,32.0,189.0,76.0,6.3
398,S. Chukwueze,27.0,274,2.0493,0.7525,0.2562,0.0801,15.578,1.2328,5.9238,0.5443,0.064,0.2562,5.3474,2.4015,3.3301,1.9853,0.9286,0.5924,0.0961,0.0,0.0,0.032,0.0,0.0,0.0,1.4089,0.9446,0.4643,0.3842,0.5764,21.0,172.0,70.0,5.0
399,S. Dest,18.0,147756,0.7207,0.1351,0.0676,0.1126,25.8108,0.6532,7.5901,1.0586,0.1577,0.5405,0.0,0.0,1.4189,1.0135,0.4505,0.5405,0.045,0.0,0.0225,0.0,0.0225,0.0,0.0,1.1712,0.9685,0.2027,0.1351,0.3378,20.0,170.0,62.0,4.666666666666667
400,S. Gnabry,72.0,1641709,3.2611,1.4688,0.5228,0.2738,29.8979,1.6679,10.3311,1.058,0.0373,0.5726,8.2524,3.4603,4.4561,2.1907,0.9086,0.9709,0.0249,0.0,0.0,0.0373,0.0,0.0,0.0124,1.3567,1.0705,0.2863,0.7219,0.3361,25.0,175.0,75.0,5.833333333333332
