,player_name,position,age,height,weight,rating,value,follower,shots_on,goals_total,goals_assists,passes_key,tackles_blocks,tackles_interceptions,duels_won,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,games_played
54,Luiz Felipe,3.0,23.0,187.0,80.0,7.0,32.0,79400,0.025685600000000003,0.016616000000000002,0.024924,0.0615991,0.18432630000000003,0.466233,1.1280387,0.1488838,0.15541100000000002,0.25299140000000003,0.08313440000000001,0.0,0.0,64.4667
55,M Skriniar,3.0,25.0,187.0,80.0,6.3,48.0,706256,0.0534896,0.018224000000000004,0.004556000000000001,0.0816577,0.1129817,0.2219791,1.1263722,0.10135220000000002,0.164498,0.293347,0.0396333,0.0,0.0,117.5556
56,M. Aarons,3.0,20.0,178.0,69.0,4.666666666666667,20.0,66558,0.055806600000000005,0.0225656,0.0526888,0.2557306,0.11782810000000002,0.22584690000000002,1.3662573,0.4277513,0.3207478,0.1702065,0.0490931,0.0,0.0,71.1889
57,M. Akanji,3.0,25.0,187.0,91.0,5.181818181818182,20.0,231334,0.0221108,0.0153296,0.0102376,0.053688200000000005,0.0622576,0.22237520000000002,0.6448748999999999,0.0758321,0.1356526,0.1045238,0.0222282,0.0,0.0,104.7778
58,M. Alonso,3.0,30.0,188.0,84.0,6.615384615384616,20.0,1526522,0.17744910000000003,0.0867248,0.0596568,0.35152200000000006,0.0188497,0.3228681,1.5844779,0.19416460000000002,0.23803280000000002,0.23803280000000002,0.040052700000000004,0.0,0.0023533,98.8667
59,M. Bartra,3.0,29.0,184.0,70.0,7.0,17.5,6684354,0.054813600000000004,0.0253528,0.0063248,0.08222040000000001,0.12402590000000001,0.4079364,1.4803368000000001,0.19188070000000002,0.2701169,0.23705420000000002,0.046856300000000004,0.0,0.0,84.5333
60,M. Diakhaby,3.0,24.0,189.0,78.0,5.8181818181818175,17.5,72468,0.0501134,0.040575200000000006,0.0,0.035086,0.17992260000000002,0.275173,0.8946377999999999,0.1202854,0.18344090000000002,0.23989680000000002,0.07409400000000001,0.0035183000000000002,0.0035183000000000002,66.0444
61,M. Fernandes,3.0,30.0,188.0,81.0,5.4444444444444455,24.0,1810,0.0560052,0.021332800000000002,0.0800248,0.4580047,0.023183500000000003,0.3177654,1.4025566999999999,0.21746700000000002,0.23195150000000003,0.19250460000000003,0.023183500000000003,0.00233,0.0,100.4556
62,M. Halstenberg,3.0,29.0,186.0,82.0,6.4,17.5,43758,0.1245222,0.056708800000000004,0.0819008,0.5291697000000001,0.0274008,0.3861975,1.4532486,0.2918427,0.1698104,0.20268670000000003,0.04107790000000001,0.0027494,0.0,85.0667
63,M. Hummels,3.0,32.0,191.0,92.0,6.4,24.0,3051209,0.077454,0.030123200000000003,0.035108,0.1146253,0.0741406,0.4536044,1.3357149,0.1517966,0.06759330000000001,0.1831846,0.0370703,0.0021902000000000002,0.0,106.8444
64,M. Keane,3.0,27.0,191.0,82.0,5.0,20.0,122044,0.0531586,0.017205599999999998,0.017205599999999998,0.060242000000000004,0.1571585,0.3193032,1.8621168,0.049616900000000005,0.0623741,0.1496792,0.012465500000000001,0.0,0.0,93.4
65,M. Sarr_NICE,3.0,21.0,180.0,70.0,3.727272727272727,16.0,36511,0.0131407,0.014204,0.0070752,0.070172,0.05247160000000001,0.4351974,0.9954458999999999,0.0833127,0.1790139,0.17593830000000002,0.021599100000000003,0.0,0.0,75.4889
66,M. de Ligt,3.0,21.0,188.0,89.0,4.454545454545454,67.5,4987874,0.09340820000000001,0.05617280000000001,0.0129712,0.0666965,0.11458940000000001,0.2554612,1.0552278,0.0666965,0.1070635,0.1671775,0.031921,0.0,0.0,124.0444
