,const,position,age,height,weight,rating,follower,shots_on,goals_total,goals_assists,passes_key,tackles_blocks,tackles_interceptions,duels_won,dribbles_success,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,games_played
102,1.0,2.0,24.0,184.0,74.0,7.0,34822,0.0560757,0.0117705,0.0117705,0.1962504,0.12801,0.28491,0.8346929,0.18423209999999998,0.18993,0.5615399999999999,0.07431,0.00414,0.0,72.6556
52,1.0,2.0,23.0,173.0,70.0,6.111111111111112,407655,0.295074,0.12386099999999998,0.030038999999999996,0.39474149999999997,0.0237,0.17385,1.4089233,0.226107,0.71115,0.22521,0.05532,0.0,0.0,75.9333
87,1.0,2.0,28.0,172.0,72.0,5.133333333333334,4417592,0.2542758,0.09798299999999999,0.03673649999999999,0.37515719999999997,0.012899999999999998,0.24924,2.2987254,0.796176,0.636,0.33947999999999995,0.02577,0.0,0.0,69.8111
21,1.0,2.0,31.0,182.0,74.0,7.333333333333332,276500,0.1519893,0.06221549999999999,0.0466545,0.619248,0.04911,0.31568999999999997,1.2921117,0.35385599999999995,0.61971,0.28998,0.0795,0.0023399999999999996,0.004679999999999999,128.2889
9,1.0,4.0,30.0,185.0,78.0,6.7,1143091,0.6652044,0.1407119,0.0447679,0.5909274,0.0041563,0.037546800000000005,0.9068684000000001,0.3680586,0.5757175999999999,0.3837806,0.07509360000000001,0.0,0.0041563,111.9444
5,1.0,2.0,24.0,180.0,75.0,6.384615384615384,2393,0.2758971,0.0407265,0.059223,0.6160178999999999,0.03507,0.17532,1.4297914,0.6991566,0.21429,0.19091999999999998,0.0039000000000000003,0.0,0.0,77.0
61,1.0,2.0,28.0,176.0,79.0,6.416666666666668,19487679,0.2766246,0.07866,0.04807949999999999,0.5844735,0.0045899999999999995,0.1656,1.7022896,0.7317195,0.73596,0.27137999999999995,0.03219,0.0,0.0,65.2222
133,1.0,2.0,25.0,191.0,76.0,7.0,470134,0.2612016,0.0723045,0.0416955,0.5024987999999999,0.04683,0.32195999999999997,1.8872413,0.4457247,0.44196,0.6234000000000001,0.08486999999999999,0.0,0.00294,102.5
2,1.0,2.0,27.0,184.0,75.0,4.666666666666667,46206,0.1275744,0.043462499999999994,0.029868,0.3272295,0.06860999999999999,0.34023000000000003,1.5085677,0.30229079999999997,0.15438,0.36594,0.08003999999999999,0.0,0.0,104.9333
22,1.0,3.0,29.0,187.0,72.0,6.0,17900,0.019065600000000002,0.0051456,0.0,0.0413088,0.040262400000000004,0.42941900000000005,1.2128484,0.18109010000000003,0.1856311,0.3377102,0.0626304,0.0044735999999999995,0.0022367999999999997,104.1778
47,1.0,4.0,28.0,178.0,85.0,7.222222222222222,176399,0.42725340000000006,0.0722623,0.0433538,0.5188050000000001,0.0188668,0.0895239,1.2543456,0.38147760000000003,0.7163780000000001,0.6880778000000001,0.0659871,0.0,0.0,99.0889
77,1.0,3.0,23.0,187.0,70.0,5.6,316192,0.0524635,0.04716800000000001,0.0141504,0.09906830000000001,0.0861401,0.21741230000000003,0.9495414,0.04951760000000001,0.1497258,0.28509880000000004,0.051283300000000004,0.0020504000000000004,0.0,113.6
