aq,cr,cv,dt,hv,lv,ncv,ov,rf,name
714347,-4.253112,-2050,20190925,48250.0,45950.0,46150,47800.0,5,현대건설
761372,2.4442082,1150,20190924,48350.0,46800.0,48200,47200.0,2,현대건설
448497,-0.9473684,-450,20190923,47900.0,46750.0,47050,47500.0,5,현대건설
513738,1.3874066,650,20190920,47550.0,46700.0,47500,46750.0,2,현대건설
768002,-1.9874476,-950,20190919,48000.0,46550.0,46850,47850.0,5,현대건설
671870,-0.6237006,-300,20190918,48400.0,47300.0,47800,48000.0,5,현대건설
917431,-0.2074688,-100,20190917,49050.0,47400.0,48100,48300.0,5,현대건설
1591498,6.7552602,3050,20190916,48300.0,46050.0,48200,46100.0,2,현대건설
1162529,1.4606741,650,20190911,45700.0,44650.0,45150,45600.0,2,현대건설
1260933,5.8263971,2450,20190910,44650.0,42500.0,44500,42800.0,2,현대건설
363156,-0.8254716,-350,20190909,42750.0,41850.0,42050,42400.0,5,현대건설
465052,1.0727056,450,20190906,42600.0,42000.0,42400,42000.0,2,현대건설
723470,1.2062726,500,20190905,42600.0,41550.0,41950,41700.0,2,현대건설
352887,0.72904,300,20190904,41450.0,40750.0,41450,40950.0,2,현대건설
320722,0.0,0,20190903,41600.0,40950.0,41150,41000.0,3,현대건설
355590,-0.4836759,-200,20190902,41300.0,40650.0,41150,40900.0,5,현대건설
569994,3.2459425,1300,20190830,41450.0,40300.0,41350,40550.0,2,현대건설
368464,-0.7434944,-300,20190829,40750.0,39800.0,40050,40700.0,5,현대건설
339683,0.3731343,150,20190828,40550.0,39850.0,40350,40200.0,2,현대건설
612110,1.7721518,700,20190827,40850.0,39800.0,40200,40250.0,2,현대건설
506786,-2.4691358,-1000,20190826,40150.0,39350.0,39500,39350.0,5,현대건설
387417,-1.8181818,-750,20190823,40900.0,40350.0,40500,40650.0,5,현대건설
633557,1.1029411,450,20190822,41750.0,40950.0,41250,40950.0,2,현대건설
410679,-0.6090133,-250,20190821,41200.0,40600.0,40800,40850.0,5,현대건설
409532,0.489596,200,20190820,41150.0,40400.0,41050,41100.0,2,현대건설
500307,3.4177215,1350,20190819,40950.0,39600.0,40850,39600.0,2,현대건설
384848,-0.1264222,-50,20190816,39900.0,38700.0,39500,38800.0,5,현대건설
680540,-1.7391304,-700,20190814,40800.0,39450.0,39550,40800.0,5,현대건설
549607,-2.6602176,-1100,20190813,41200.0,40100.0,40250,40750.0,5,현대건설
791511,3.1172069,1250,20190812,41750.0,40000.0,41350,40400.0,2,현대건설
510777,0.25,100,20190809,41150.0,40000.0,40100,40550.0,2,현대건설
887083,3.0927835,1200,20190808,40150.0,39050.0,40000,39300.0,2,현대건설
901120,-2.1437578,-850,20190807,40100.0,38550.0,38800,39550.0,5,현대건설
1142822,-0.2515723,-100,20190806,41100.0,38200.0,39650,38600.0,5,현대건설
953283,-5.1312649,-2150,20190805,41900.0,39750.0,39750,41600.0,5,현대건설
716952,-1.0625737,-450,20190802,42550.0,41050.0,41900,41800.0,5,현대건설
619822,-1.6260162,-700,20190801,43350.0,42300.0,42350,42900.0,5,현대건설
653125,-0.4624277,-200,20190731,43650.0,42950.0,43050,42950.0,5,현대건설
614151,0.3480278,150,20190730,43750.0,43100.0,43250,43100.0,2,현대건설
949075,-0.5767012,-250,20190729,43850.0,42200.0,43100,43000.0,5,현대건설
853988,-2.0338983,-900,20190726,44100.0,43050.0,43350,43800.0,5,현대건설
1086880,-2.3178807,-1050,20190725,45300.0,43550.0,44250,45000.0,5,현대건설
658059,-0.6578947,-300,20190724,46000.0,45250.0,45300,45500.0,5,현대건설
657100,-0.4366812,-200,20190723,46000.0,45500.0,45600,45950.0,5,현대건설
503343,-0.7583965,-350,20190722,46350.0,45650.0,45800,46350.0,5,현대건설
728912,-0.1082251,-50,20190719,46600.0,45900.0,46150,46400.0,5,현대건설
675111,-0.858369,-400,20190718,47600.0,45700.0,46200,46150.0,5,현대건설
630045,-2.7139874,-1300,20190717,47900.0,46400.0,46600,47900.0,5,현대건설
121226,0.4099999964237213,200,20191210,49600.0,49000.0,49350,49000.0,2,GS
80884,0.1018329,50,20191209,49550.0,48750.0,49150,48800.0,2,GS
98098,1.2371134,600,20191206,49200.0,48500.0,49100,48500.0,2,GS
91796,-0.4106776,-200,20191205,48900.0,48200.0,48500,48600.0,5,GS
144064,0.7238883,350,20191204,48750.0,47950.0,48700,48000.0,2,GS
151373,0.1035196,50,20191203,48550.0,47600.0,48350,48550.0,2,GS
135207,0.9404388,450,20191202,48350.0,47800.0,48300,47850.0,2,GS
120859,-1.6443987,-800,20191129,48950.0,47700.0,47850,48950.0,5,GS
106044,-1.0172939,-500,20191128,48950.0,48350.0,48650,48900.0,5,GS
110370,0.9240246,450,20191127,49600.0,48800.0,49150,49100.0,2,GS
327927,-1.9133937,-950,20191126,49700.0,48700.0,48700,49450.0,5,GS
130856,0.5060728,250,20191125,49750.0,49050.0,49650,49500.0,2,GS
100171,-0.2020202,-100,20191122,49950.0,49300.0,49400,49950.0,5,GS
162119,-0.3021148,-150,20191121,49900.0,49300.0,49500,49900.0,5,GS
140748,-0.8982035,-450,20191120,50100.0,49600.0,49650,49700.0,5,GS
124793,-0.595238,-300,20191119,50300.0,49500.0,50100,50000.0,5,GS
65812,-0.1980198,-100,20191118,50500.0,49950.0,50400,50400.0,5,GS
126117,1.5075376,750,20191115,50900.0,49500.0,50500,49500.0,2,GS
134388,0.3024193,150,20191114,49850.0,49400.0,49750,49600.0,2,GS
155143,-2.1696252,-1100,20191113,50300.0,49550.0,49600,50300.0,5,GS
129499,0.9960159,500,20191112,50700.0,49950.0,50700,50400.0,2,GS
81568,-1.1811023,-600,20191111,50900.0,50100.0,50200,50700.0,5,GS
112500,1.1952191,600,20191108,51000.0,50000.0,50800,50200.0,2,GS
77917,0.4,200,20191107,50300.0,49750.0,50200,49750.0,2,GS
81169,-0.990099,-500,20191106,50500.0,49900.0,50000,50500.0,5,GS
96731,1.0,500,20191105,50600.0,49850.0,50500,50000.0,2,GS
137308,0.7049345,350,20191104,50400.0,49450.0,50000,49750.0,2,GS
93155,0.0,0,20191101,49650.0,49250.0,49650,49350.0,3,GS
147888,-0.501002,-250,20191031,49900.0,49150.0,49650,49900.0,5,GS
92389,-1.1881188,-600,20191030,50900.0,49850.0,49900,50900.0,5,GS
71904,-0.5905511,-300,20191029,51000.0,50500.0,50500,50800.0,5,GS
75714,-0.5870841,-300,20191028,51300.0,50400.0,50800,51200.0,5,GS
90093,0.5905511,300,20191025,51200.0,50200.0,51100,50300.0,2,GS
73564,0.7936507,400,20191024,50800.0,50000.0,50800,50100.0,2,GS
81560,-1.5625,-800,20191023,51300.0,50300.0,50400,50800.0,5,GS
120353,2.1956087,1100,20191022,51200.0,50000.0,51200,50100.0,2,GS
33538,0.3003003,150,20191021,50200.0,49900.0,50100,50000.0,2,GS
74612,-1.2845849,-650,20191018,51000.0,49950.0,49950,50900.0,5,GS
73019,-0.7843137,-400,20191017,51300.0,50500.0,50600,51000.0,5,GS
100058,0.5917159,300,20191016,51200.0,50600.0,51000,50800.0,2,GS
97305,0.0,0,20191015,50900.0,50300.0,50700,50700.0,3,GS
67797,1.7051153,850,20191014,50900.0,50000.0,50700,50100.0,2,GS
80838,0.7070707,350,20191011,50300.0,49850.0,49850,49950.0,2,GS
245392,-0.7021063,-350,20191010,50300.0,49000.0,49500,49300.0,5,GS
131824,0.1004016,50,20191008,50500.0,49600.0,49850,49800.0,2,GS
91484,-0.9940357,-500,20191007,50300.0,49600.0,49800,50300.0,5,GS
136516,1.3091641,650,20191004,50600.0,49500.0,50300,49500.0,2,GS
182652,-2.0710059,-1050,20191002,50500.0,49600.0,49650,50100.0,5,GS
61632,0.7952286,400,20191001,51000.0,49850.0,50700,50100.0,2,GS
112061,1.1055276,550,20190930,50600.0,49550.0,50300,49900.0,2,GS
61348,-1.2896825,-650,20190927,50800.0,49750.0,49750,50700.0,5,GS
88692,0.0,0,20190926,51000.0,50100.0,50400,50400.0,3,GS
78053,-1.1764705,-600,20190925,51100.0,50200.0,50400,50600.0,5,GS
121975,0.5917159,300,20190924,51200.0,50400.0,51000,50700.0,2,GS
55549,-0.9765625,-500,20190923,50900.0,50300.0,50700,50900.0,5,GS
174895,2.4,1200,20190920,51200.0,49550.0,51200,49550.0,2,GS
119660,-1.3806706,-700,20190919,50400.0,49650.0,50000,50400.0,5,GS
128242,0.595238,300,20190918,50800.0,49800.0,50700,50500.0,2,GS
82769,-0.3952569,-200,20190917,51000.0,50200.0,50400,51000.0,5,GS
239799,2.9501525,1450,20190916,51200.0,50100.0,50600,50700.0,2,GS
221071,1.2358393,600,20190911,49650.0,48850.0,49150,48900.0,2,GS
118077,0.0,0,20190910,48900.0,48350.0,48550,48350.0,3,GS
88969,0.6217616,300,20190909,48850.0,48000.0,48550,48000.0,2,GS
98317,0.5208333,250,20190906,48400.0,47750.0,48250,47750.0,2,GS
149508,0.5235602,250,20190905,48300.0,47500.0,48000,47500.0,2,GS
86574,0.7383966,350,20190904,47850.0,47050.0,47750,47100.0,2,GS
100911,-0.9404388,-450,20190903,48000.0,47300.0,47400,47900.0,5,GS
70110,-0.3125,-150,20190902,48200.0,47450.0,47850,47950.0,5,GS
209593,4.347826,2000,20190830,48000.0,46500.0,48000,46600.0,2,GS
81934,0.0,0,20190829,46350.0,45800.0,46000,46000.0,3,GS
134453,1.6574585,750,20190828,46000.0,45150.0,46000,45250.0,2,GS
271110,-1.308615,-600,20190827,46200.0,45100.0,45250,45850.0,5,GS
115011,-1.9251336,-900,20190826,46200.0,45550.0,45850,46200.0,5,GS
115064,0.0,0,20190823,47050.0,46200.0,46750,46800.0,3,GS
283351,-1.475237,-700,20190822,47300.0,46350.0,46750,47250.0,5,GS
179862,1.4973262,700,20190821,47500.0,46450.0,47450,46850.0,2,GS
124301,0.0,0,20190820,47150.0,46600.0,46750,46650.0,3,GS
111265,1.081081,500,20190819,46950.0,46150.0,46750,46400.0,2,GS
120168,-1.7003188,-800,20190816,46600.0,46000.0,46250,46600.0,5,GS
131845,0.9656652,450,20190814,47550.0,46700.0,47050,46900.0,2,GS
144378,-1.8947368,-900,20190813,47500.0,46450.0,46600,47300.0,5,GS
82117,-0.7314524,-350,20190812,48200.0,47500.0,47500,47700.0,5,GS
116086,0.1046025,50,20190809,48400.0,47550.0,47850,47950.0,2,GS
202436,-1.2396694,-600,20190808,48950.0,47700.0,47800,48750.0,5,GS
151072,0.1034126,50,20190807,48550.0,47700.0,48400,48450.0,2,GS
227471,-1.2257405,-600,20190806,49300.0,47550.0,48350,48600.0,5,GS
131085,-0.50813,-250,20190805,49300.0,48550.0,48950,49000.0,5,GS
133528,-1.9920318,-1000,20190802,49900.0,49050.0,49200,49750.0,5,GS
105654,-0.1988071,-100,20190801,50800.0,49750.0,50200,50000.0,5,GS
80991,0.1992031,100,20190731,50600.0,49800.0,50300,50600.0,2,GS
58370,0.1996007,100,20190730,50500.0,49900.0,50200,50400.0,2,GS
87054,-1.9569471,-1000,20190729,50900.0,49900.0,50100,50900.0,5,GS
98620,0.3929273,200,20190726,51200.0,50300.0,51100,50500.0,2,GS
133031,-1.7374517,-900,20190725,52000.0,50700.0,50900,51700.0,5,GS
82899,-0.9560229,-500,20190724,52700.0,51700.0,51800,52200.0,5,GS
79393,-0.1908396,-100,20190723,52600.0,51700.0,52300,52300.0,5,GS
66327,-0.5692599,-300,20190722,52600.0,51900.0,52400,52400.0,5,GS
95924,1.5414258,800,20190719,52800.0,51600.0,52700,52000.0,2,GS
93665,-0.9541984,-500,20190718,52300.0,51600.0,51900,52200.0,5,GS
91193,-0.9451795,-500,20190717,52900.0,52000.0,52400,52900.0,5,GS
968070,0.28999999165534973,20,20191210,6990.0,6900.0,6960,6980.0,2,삼성중공업
1703007,0.1443001,10,20191209,7010.0,6900.0,6940,6930.0,2,삼성중공업
2099007,3.5874439,240,20191206,6950.0,6740.0,6930,6740.0,2,삼성중공업
2525172,-1.472754,-100,20191205,6880.0,6670.0,6690,6790.0,5,삼성중공업
1621329,-0.7309941,-50,20191204,6840.0,6750.0,6790,6830.0,5,삼성중공업
1738338,-0.5813953,-40,20191203,6920.0,6760.0,6840,6760.0,5,삼성중공업
1976541,-1.1494252,-80,20191202,7000.0,6850.0,6880,6970.0,5,삼성중공업
1927425,-1.1363636,-80,20191129,7120.0,6920.0,6960,7100.0,5,삼성중공업
1959168,1.4409221,100,20191128,7040.0,6870.0,7040,6920.0,2,삼성중공업
1682053,-0.5730659,-40,20191127,7080.0,6940.0,6940,7040.0,5,삼성중공업
4524895,1.0130246,70,20191126,7130.0,6960.0,6980,6980.0,2,삼성중공업
5466781,4.3806646,290,20191125,6950.0,6560.0,6910,6570.0,2,삼성중공업
3287472,-0.7496251,-50,20191122,6660.0,6530.0,6620,6610.0,5,삼성중공업
3379003,-1.6224188,-110,20191121,6810.0,6630.0,6670,6770.0,5,삼성중공업
3143587,-1.3100436,-90,20191120,6860.0,6720.0,6780,6830.0,5,삼성중공업
3745910,-1.4347202,-100,20191119,6990.0,6830.0,6870,6970.0,5,삼성중공업
2010660,-0.5706134,-40,20191118,7040.0,6960.0,6970,7040.0,5,삼성중공업
3133752,-0.284495,-20,20191115,7100.0,6960.0,7010,7030.0,5,삼성중공업
1950382,0.1424501,10,20191114,7100.0,7020.0,7030,7020.0,2,삼성중공업
2268666,-1.4044943,-100,20191113,7110.0,7020.0,7020,7110.0,5,삼성중공업
2146695,0.5649717,40,20191112,7160.0,7060.0,7120,7100.0,2,삼성중공업
5849440,-2.61348,-190,20191111,7230.0,6970.0,7080,7220.0,5,삼성중공업
2058603,0.137741,10,20191108,7320.0,7210.0,7270,7290.0,2,삼성중공업
1781248,0.5540166,40,20191107,7330.0,7170.0,7260,7180.0,2,삼성중공업
2706648,-1.6348773,-120,20191106,7360.0,7210.0,7220,7350.0,5,삼성중공업
2349571,0.8241758,60,20191105,7440.0,7260.0,7340,7280.0,2,삼성중공업
2849713,0.9708737,70,20191104,7280.0,7150.0,7280,7190.0,2,삼성중공업
1694452,-0.5517241,-40,20191101,7330.0,7180.0,7210,7230.0,5,삼성중공업
3592478,0.0,0,20191031,7320.0,7150.0,7250,7300.0,3,삼성중공업
5817744,-5.8441558,-450,20191030,7760.0,7100.0,7250,7760.0,5,삼성중공업
2115659,-0.9009009,-70,20191029,7850.0,7670.0,7700,7800.0,5,삼성중공업
1522954,-0.2567394,-20,20191028,7850.0,7740.0,7770,7770.0,5,삼성중공업
1454360,-0.3836317,-30,20191025,7880.0,7730.0,7790,7840.0,5,삼성중공업
1367344,-0.255102,-20,20191024,7960.0,7810.0,7820,7820.0,5,삼성중공업
1177935,-1.5075376,-120,20191023,7970.0,7790.0,7840,7970.0,5,삼성중공업
2273937,3.2425421,250,20191022,7980.0,7730.0,7960,7750.0,2,삼성중공업
1621643,-1.4066496,-110,20191021,7850.0,7700.0,7710,7800.0,5,삼성중공업
1890494,-1.2626262,-100,20191018,7970.0,7780.0,7820,7910.0,5,삼성중공업
3249899,-1.858736,-150,20191017,8080.0,7880.0,7920,8080.0,5,삼성중공업
1897547,0.1240694,10,20191016,8150.0,8020.0,8070,8140.0,2,삼성중공업
2118392,-0.9828009,-80,20191015,8140.0,8020.0,8060,8140.0,5,삼성중공업
3513068,2.2613065,180,20191014,8170.0,8070.0,8140,8100.0,2,삼성중공업
2691766,-0.2506265,-20,20191011,8200.0,7960.0,7960,8080.0,5,삼성중공업
3928222,-0.1251564,-10,20191010,8150.0,7890.0,7980,8020.0,5,삼성중공업
3584811,2.8314028,220,20191008,8080.0,7720.0,7990,7770.0,2,삼성중공업
1671386,1.7015706,130,20191007,7820.0,7580.0,7770,7690.0,2,삼성중공업
1715138,-1.6731016,-130,20191004,7770.0,7620.0,7640,7760.0,5,삼성중공업
1337019,-1.7699115,-140,20191002,7940.0,7750.0,7770,7810.0,5,삼성중공업
2148875,0.3807106,30,20191001,8020.0,7800.0,7910,7870.0,2,삼성중공업
1758579,1.1553273,90,20190930,7910.0,7730.0,7880,7730.0,2,삼성중공업
2229956,-2.3809523,-190,20190927,7980.0,7730.0,7790,7980.0,5,삼성중공업
2004815,0.2512562,20,20190926,8090.0,7910.0,7980,8080.0,2,삼성중공업
3015229,-1.728395,-140,20190925,8070.0,7900.0,7960,8000.0,5,삼성중공업
6678243,-3.2258064,-270,20190924,8310.0,8040.0,8100,8300.0,5,삼성중공업
1774188,1.2091898,100,20190923,8380.0,8210.0,8370,8230.0,2,삼성중공업
1662469,0.4860267,40,20190920,8300.0,8200.0,8270,8220.0,2,삼성중공업
1614500,-0.1213592,-10,20190919,8340.0,8190.0,8230,8210.0,5,삼성중공업
2804793,-2.2538552,-190,20190918,8430.0,8170.0,8240,8430.0,5,삼성중공업
2475448,0.0,0,20190917,8430.0,8300.0,8430,8430.0,3,삼성중공업
6632391,3.5626535,290,20190916,8470.0,8290.0,8430,8300.0,2,삼성중공업
2843939,0.4938271,40,20190911,8170.0,8080.0,8140,8120.0,2,삼성중공업
1986995,0.3717472,30,20190910,8140.0,8040.0,8100,8070.0,2,삼성중공업
3731064,1.8939393,150,20190909,8130.0,8010.0,8070,8050.0,2,삼성중공업
4817813,1.5384615,120,20190906,8150.0,7870.0,7920,7880.0,2,삼성중공업
3147927,-0.1280409,-10,20190905,7910.0,7760.0,7800,7870.0,5,삼성중공업
2808386,2.2251308,170,20190904,7810.0,7560.0,7810,7640.0,2,삼성중공업
2796406,-0.1307189,-10,20190903,7830.0,7610.0,7640,7640.0,5,삼성중공업
2469345,-1.2903225,-100,20190902,7720.0,7570.0,7650,7690.0,5,삼성중공업
6282075,8.8483146,630,20190830,7770.0,7190.0,7750,7190.0,2,삼성중공업
1550120,-0.1402524,-10,20190829,7190.0,7060.0,7120,7160.0,5,삼성중공업
2892405,-1.10957,-80,20190828,7280.0,7020.0,7130,7220.0,5,삼성중공업
2937267,-2.0380434,-150,20190827,7430.0,7170.0,7210,7410.0,5,삼성중공업
2264237,-1.604278,-120,20190826,7420.0,7240.0,7360,7350.0,5,삼성중공업
2545841,0.4026845,30,20190823,7590.0,7390.0,7480,7420.0,2,삼성중공업
2610332,-1.4550264,-110,20190822,7610.0,7400.0,7450,7600.0,5,삼성중공업
2498646,-0.5263157,-40,20190821,7630.0,7480.0,7560,7540.0,5,삼성중공업
5964673,4.6831955,340,20190820,7680.0,7340.0,7600,7350.0,2,삼성중공업
4665524,7.079646,480,20190819,7330.0,6810.0,7260,6810.0,2,삼성중공업
1404913,0.2958579,20,20190816,6820.0,6670.0,6780,6680.0,2,삼성중공업
1093309,-0.1477104,-10,20190814,6870.0,6750.0,6760,6870.0,5,삼성중공업
1308985,-0.4411764,-30,20190813,6830.0,6710.0,6770,6770.0,5,삼성중공업
1427950,1.1904761,80,20190812,6840.0,6710.0,6800,6770.0,2,삼성중공업
2029903,1.6641452,110,20190809,6820.0,6600.0,6720,6680.0,2,삼성중공업
2032434,1.380368,90,20190808,6690.0,6560.0,6610,6580.0,2,삼성중공업
2223964,-2.1021021,-140,20190807,6720.0,6520.0,6520,6620.0,5,삼성중공업
3628129,-0.2994011,-20,20190806,6750.0,6380.0,6660,6380.0,5,삼성중공업
3135098,-3.6075036,-250,20190805,6970.0,6570.0,6680,6930.0,5,삼성중공업
2298554,-2.2566995,-160,20190802,7040.0,6870.0,6930,7010.0,5,삼성중공업
2106878,0.2828854,20,20190801,7260.0,6980.0,7090,7050.0,2,삼성중공업
1628127,1.7266187,120,20190731,7120.0,6920.0,7070,6920.0,2,삼성중공업
2378499,-2.2503516,-160,20190730,7140.0,6920.0,6950,7100.0,5,삼성중공업
3524035,0.2820874,20,20190729,7150.0,6840.0,7110,7090.0,2,삼성중공업
1884251,-1.3908205,-100,20190726,7230.0,7050.0,7090,7100.0,5,삼성중공업
5459003,-5.5190538,-420,20190725,7610.0,7040.0,7190,7580.0,5,삼성중공업
1138868,0.0,0,20190724,7670.0,7590.0,7610,7600.0,3,삼성중공업
1280168,-0.1312335,-10,20190723,7670.0,7570.0,7610,7650.0,5,삼성중공업
1017799,-1.2953367,-100,20190722,7750.0,7620.0,7620,7680.0,5,삼성중공업
1422760,1.7127799,130,20190719,7810.0,7530.0,7720,7530.0,2,삼성중공업
961232,-0.5242463,-40,20190718,7660.0,7570.0,7590,7590.0,5,삼성중공업
1131273,-0.6510416,-50,20190717,7700.0,7580.0,7630,7650.0,5,삼성중공업
37170,-0.4,-150,20191210,38000.0,37400.0,37800,37800.0,5,삼성카드
62529,1.7426273,650,20191209,38000.0,37150.0,37950,37350.0,2,삼성카드
88392,-0.2673796,-100,20191206,37750.0,37050.0,37300,37200.0,5,삼성카드
151037,2.1857923,800,20191205,37700.0,36350.0,37400,36350.0,2,삼성카드
112136,1.1049723,400,20191204,36950.0,35800.0,36600,35850.0,2,삼성카드
152782,-2.0297699,-750,20191203,37300.0,35450.0,36200,37300.0,5,삼성카드
67885,-0.4043126,-150,20191202,37450.0,36800.0,36950,37450.0,5,삼성카드
83347,-1.0666666,-400,20191129,37800.0,36900.0,37100,37800.0,5,삼성카드
54652,-0.2659574,-100,20191128,37550.0,36600.0,37500,37050.0,5,삼성카드
88894,1.4844804,550,20191127,37700.0,37050.0,37600,37600.0,2,삼성카드
166207,1.2295081,450,20191126,37250.0,36300.0,37050,36300.0,2,삼성카드
60759,-0.5434782,-200,20191125,37250.0,36450.0,36600,36450.0,5,삼성카드
62570,0.2724795,100,20191122,37400.0,36400.0,36800,37400.0,2,삼성카드
76789,-0.8108108,-300,20191121,37550.0,36400.0,36700,37550.0,5,삼성카드
73125,-0.1349527,-50,20191120,37300.0,36400.0,37000,36450.0,5,삼성카드
74572,0.8163265,300,20191119,37250.0,36150.0,37050,36350.0,2,삼성카드
85550,-1.2096774,-450,20191118,37150.0,36400.0,36750,36850.0,5,삼성카드
87459,-0.5347593,-200,20191115,37650.0,36250.0,37200,36250.0,5,삼성카드
93905,1.7687074,650,20191114,37450.0,36500.0,37400,36700.0,2,삼성카드
71727,-1.076716,-400,20191113,37400.0,36600.0,36750,37400.0,5,삼성카드
89496,-0.4021447,-150,20191112,37850.0,36950.0,37150,37450.0,5,삼성카드
208719,6.5714285,2300,20191111,37750.0,36000.0,37300,36000.0,2,삼성카드
85805,2.3391812,800,20191108,35200.0,34300.0,35000,34600.0,2,삼성카드
68742,-0.1459854,-50,20191107,34500.0,33800.0,34200,33950.0,5,삼성카드
81372,0.1461988,50,20191106,34650.0,34000.0,34250,34100.0,2,삼성카드
72634,0.2932551,100,20191105,34500.0,33650.0,34200,33900.0,2,삼성카드
90058,2.0958083,700,20191104,34650.0,33300.0,34100,33300.0,2,삼성카드
54852,-0.4470938,-150,20191101,33750.0,33000.0,33400,33400.0,5,삼성카드
78033,-0.2971768,-100,20191031,34000.0,33400.0,33550,33650.0,5,삼성카드
68536,-0.8836524,-300,20191030,34150.0,33600.0,33650,33800.0,5,삼성카드
62500,-0.4398826,-150,20191029,34350.0,33850.0,33950,34100.0,5,삼성카드
85128,0.0,0,20191028,34850.0,34100.0,34100,34300.0,3,삼성카드
44044,-1.0159651,-350,20191025,34550.0,33900.0,34100,33950.0,5,삼성카드
45486,0.2911208,100,20191024,34650.0,34000.0,34450,34100.0,2,삼성카드
52439,-1.5759312,-550,20191023,34900.0,34150.0,34350,34450.0,5,삼성카드
58495,0.2873563,100,20191022,35000.0,34300.0,34900,34300.0,2,삼성카드
40912,0.5780346,200,20191021,35000.0,34450.0,34800,34750.0,2,삼성카드
58809,-1.8439716,-650,20191018,35650.0,34600.0,34600,35550.0,5,삼성카드
61935,0.284495,100,20191017,35600.0,34750.0,35250,35150.0,2,삼성카드
55453,1.5895953,550,20191016,35550.0,34550.0,35150,34600.0,2,삼성카드
90745,-0.1443001,-50,20191015,35450.0,34250.0,34600,34800.0,5,삼성카드
66610,1.6129032,550,20191014,34750.0,34050.0,34650,34250.0,2,삼성카드
83957,2.4024024,800,20191011,34150.0,33550.0,34100,33650.0,2,삼성카드
109811,-0.7451564,-250,20191010,33750.0,32750.0,33300,33250.0,5,삼성카드
66936,-0.2971768,-100,20191008,33850.0,33250.0,33550,33600.0,5,삼성카드
51886,-0.1483679,-50,20191007,33850.0,33350.0,33650,33350.0,5,삼성카드
48219,-0.8823529,-300,20191004,34150.0,33650.0,33700,33700.0,5,삼성카드
94576,-2.7181688,-950,20191002,34950.0,33750.0,34000,34650.0,5,삼성카드
51879,-0.56899,-200,20191001,35250.0,34300.0,34950,35150.0,5,삼성카드
92591,4.7690014,1600,20190930,35150.0,33500.0,35150,33700.0,2,삼성카드
50491,-1.7569546,-600,20190927,34450.0,33500.0,33550,34450.0,5,삼성카드
47556,1.1851851,400,20190926,34200.0,33600.0,34150,33650.0,2,삼성카드
54377,-0.5891016,-200,20190925,34300.0,33700.0,33750,34000.0,5,삼성카드
51319,0.0,0,20190924,34300.0,33700.0,33950,34250.0,3,삼성카드
35955,0.7418397,250,20190923,34100.0,33700.0,33950,33750.0,2,삼성카드
60153,-0.2958579,-100,20190920,34050.0,33700.0,33700,33900.0,5,삼성카드
52678,-0.5882352,-200,20190919,34150.0,33650.0,33800,33750.0,5,삼성카드
65496,-0.729927,-250,20190918,34300.0,33600.0,34000,34300.0,5,삼성카드
54398,0.0,0,20190917,34400.0,33650.0,34250,33650.0,3,삼성카드
104703,-1.8624641,-650,20190916,35000.0,33900.0,34250,34500.0,5,삼성카드
151329,1.7492711,600,20190911,35150.0,34350.0,34900,34350.0,2,삼성카드
60219,2.6946107,900,20190910,34400.0,33250.0,34300,33350.0,2,삼성카드
48563,0.6024096,200,20190909,33650.0,32850.0,33400,32850.0,2,삼성카드
30228,0.7587253,250,20190906,33450.0,32800.0,33200,32800.0,2,삼성카드
66693,-1.641791,-550,20190905,33450.0,32950.0,32950,33100.0,5,삼성카드
54938,1.0558069,350,20190904,33800.0,32950.0,33500,32950.0,2,삼성카드
66164,-0.7485029,-250,20190903,33650.0,33050.0,33150,33450.0,5,삼성카드
38670,0.7541478,250,20190902,33400.0,32750.0,33400,33000.0,2,삼성카드
99235,2.0,650,20190830,33450.0,32550.0,33150,32700.0,2,삼성카드
40802,0.619195,200,20190829,32650.0,31800.0,32500,32100.0,2,삼성카드
48212,2.5396825,800,20190828,32350.0,31600.0,32300,31800.0,2,삼성카드
198791,-2.0217729,-650,20190827,32400.0,31500.0,31500,31900.0,5,삼성카드
66834,0.0,0,20190826,32350.0,31650.0,32150,31950.0,3,삼성카드
61403,-1.6819571,-550,20190823,32800.0,31850.0,32150,32400.0,5,삼성카드
54639,0.0,0,20190822,32800.0,32350.0,32700,32650.0,3,삼성카드
49268,0.4608294,150,20190821,32850.0,32150.0,32700,32300.0,2,삼성카드
47559,0.4629629,150,20190820,32850.0,32250.0,32550,32300.0,2,삼성카드
57667,0.0,0,20190819,32700.0,32200.0,32400,32650.0,3,삼성카드
60478,-0.6134969,-200,20190816,32600.0,32000.0,32400,32100.0,5,삼성카드
68012,-1.0622154,-350,20190814,33650.0,32600.0,32600,33000.0,5,삼성카드
91188,-2.2255192,-750,20190813,33700.0,32750.0,32950,33250.0,5,삼성카드
74847,-0.5899705,-200,20190812,34350.0,33300.0,33700,33700.0,5,삼성카드
97305,-1.1661807,-400,20190809,34700.0,33650.0,33900,34500.0,5,삼성카드
153243,-0.4354136,-150,20190808,35100.0,34250.0,34300,35000.0,5,삼성카드
82951,-1.0057471,-350,20190807,34700.0,34000.0,34450,34200.0,5,삼성카드
113471,0.4329004,150,20190806,35100.0,33800.0,34800,35100.0,2,삼성카드
81557,-1.980198,-700,20190805,35300.0,34250.0,34650,34700.0,5,삼성카드
92107,-1.2569832,-450,20190802,35700.0,34600.0,35350,35200.0,5,삼성카드
